0 20.9809198002
60 21.0446861477
120 21.1084524952
180 21.1722188427
240 21.2359851902
300 21.2997515377
360 21.3635178852
420 21.4272842327
480 21.4910505802
540 21.5548169277
600 21.6185832752
660 21.6823496227
720 21.7461159702
780 21.8098823177
840 21.8736486652
900 21.9374150126
960 21.2322165217
1020 18.8701813309
1080 16.5081461402
1140 14.1461109494
1200 11.7840757586
1260 9.4220405678
1320 7.0600053771
1380 4.6979701863
1440 2.3359349955
1500 3.9117288746
1560 10.3346291188
1620 16.7575293631
1680 23.1804296074
1740 29.6033298516
1800 29.3427923193
1860 27.9429964272
1920 26.5432005351
1980 25.1434046431
2040 23.743608751
2100 22.3438128589
2160 20.9440169668
2220 20.4644573892
2280 20.6152439834
2340 20.7660305776
2400 20.9168171717
2460 21.0676037659
2520 21.2183903601
2580 21.3691769542
2640 21.5199635484
2700 21.6707501426
2760 21.8215367367
2820 21.7005734771
2880 18.3935532973
2940 15.0865331175
3000 11.7795129378
3060 8.472492758
3120 5.1654725782
3180 1.8584523985
3240 5.975625526
3300 12.4116256435
3360 18.847625761
3420 25.2836258784
3480 30
3540 29.0213332688
3600 28.0426665376
3660 27.0639998064
3720 26.0853330752
3780 25.106666344
3840 24.1279996128
3900 23.1493328816
3960 22.1706661504
4020 21.1919994193
4080 20.608726739
4140 20.7851253508
4200 20.9615239625
4260 21.1379225743
4320 21.3143211861
4380 21.4907197978
4440 21.6671184096
4500 21.8435170213
4560 20.908195538
4620 18.5772565025
4680 16.2463174671
4740 13.9153784317
4800 11.5844393963
4860 9.2535003609
4920 6.9225613255
4980 4.5916222901
5040 2.2606832547
5100 8.7164341904
5160 24.0267673743
5220 29.3076607426
5280 27.810341391
5340 26.3130220393
5400 24.8157026877
5460 23.3183833361
5520 21.8210639845
5580 20.3237446329
5640 19.0588997095
5700 18.162484155
5760 17.2660686005
5820 16.369653046
5880 15.4732374915
5940 14.576821937
6000 13.6804063825
6060 12.783990828
6120 11.8875752735
6180 10.991159719
6240 10.0947441645
6300 9.1983286099
6360 8.3019130554
6420 7.4054975009
6480 6.5090819464
6540 5.6126663919
6600 5.1066417989
6660 6.8578604891
6720 15.7892885163
6780 0.9929874607
6840 0.7627964508
6900 0.3682092955
6960 0.262401345
7020 0.3044598188
7080 0.2291469699
7140 0.1777940552
7200 0.1569928169
7260 0.1393276723
7320 0.1328359485
7380 0.1263442247
7440 0.1198525009
7500 0.113360777
7560 0.1068690532
7620 0.1003773294
7680 0.0938856055
7740 0.0915938969
7800 0.0894850678
7860 0.0873762387
7920 0.0852674096
7980 0.0831585804
8040 0.0810497513
8100 0.0789409222
8160 0.0768320931
8220 0.074723264
8280 0.0726144349
8340 0.0705056058
8400 0.0683967767
8460 0.0662879475
8520 0.0641791184
8580 0.0620702893
8640 0.0599614602
8700 0.0578526311
8760 0.055743802
8820 0.0536349729
8880 0.0515261438
8940 0.0494173146
9000 0.0473084855
9060 0.0459122836
9120 0.0453076189
9180 0.0447029542
9240 0.0440982894
9300 0.0434936247
9360 0.04288896
9420 0.0422842952
9480 0.0416796305
9540 0.0411769935
9600 0.0406991441
9660 0.0402212948
9720 0.0397434455
9780 0.0392655961
9840 0.0387877468
9900 0.0383098975
9960 0.0378320482
10020 0.0373541988
10080 0.0368763495
10140 0.0364631897
10200 0.0361013492
10260 0.0357395087
10320 0.0353776682
10380 0.0350158277
10440 0.0346539872
10500 0.0342921467
10560 0.0339303062
10620 0.0335684657
10680 0.0332066252
10740 0.0328447847
10800 0.0324829442
10860 0.0321211037
10920 0.0317608475
10980 0.0314012066
11040 0.0310415657
11100 0.0306819248
11160 0.0303222839
11220 0.029962643
11280 0.0296030022
11340 0.0292433613
11400 0.0288837204
11460 0.0285240795
11520 0.0281644386
11580 0.0278047977
11640 0.0274451568
11700 0.0272213952
11760 0.0270113275
11820 0.0268012598
11880 0.0265911921
11940 0.0263811245
12000 0.0261710568
12060 0.0259609891
12120 0.0257509214
12180 0.0255408538
12240 0.0253307861
12300 0.0251207184
12360 0.0249106507
12420 0.0247005831
12480 0.0244905154
12540 0.0242804477
12600 0.02407038
12660 0.0238603124
12720 0.0236502447
12780 0.023440177
12840 0.0232301093
12900 0.0230200417
12960 0.022809974
13020 0.0225999063
13080 0.0224899421
13140 0.0224160956
13200 0.0223422492
13260 0.0222684028
13320 0.0221945563
13380 0.0221207099
13440 0.0220468635
13500 0.021973017
13560 0.0218991706
13620 0.0218253241
13680 0.0217514777
13740 0.0216776313
13800 0.0216037848
13860 0.0215299384
13920 0.0214560919
13980 0.0213822455
14040 0.0213083991
14100 0.0212345526
14160 0.0211607062
14220 0.0210868597
14280 0.0210130133
14340 0.0209391669
14400 0.0208653204
14460 0.020791474
14520 0.0207176276
14580 0.0206437811
14640 0.0205699347
14700 0.0204960882
14760 0.0204222418
14820 0.0203483954
14880 0.0202745489
14940 0.0202007025
15000 0.020126856
15060 0.0200530096
15120 0.0199791632
15180 0.0199053167
15240 0.0198314703
15300 0.0197576239
15360 0.0196837774
15420 0.019609931
15480 0.0195360845
15540 0.0194622381
15600 0.0193883917
15660 0.0193145452
15720 0.0192406988
15780 0.0191668523
15840 0.0190930059
15900 0.0190191595
15960 0.018945313
16020 0.0188714666
16080 0.0187976202
16140 0.0187237737
16200 0.0186499273
16260 0.0185760808
16320 0.0185022344
16380 0.018428388
16440 0.0183545415
16500 0.0182806951
16560 0.0182068486
16620 0.0181330022
16680 0.0180591558
16740 0.0179853093
16800 0.0179356441
16860 0.01790564
16920 0.017875636
16980 0.0178456319
17040 0.0178156278
